Id,單價元平方公尺
1871,132377.0
1872,242803.0
1873,152730.0
1874,310618.0
1875,245288.0
1876,198502.0
1877,137508.0
1878,245629.0
1879,225625.0
1880,244439.0
1881,126073.0
1882,211825.0
1883,164979.0
1884,154996.0
1885,140637.0
1886,225093.0
1887,196531.0
1888,193658.0
1889,148827.0
1890,199439.0
1891,297169.0
1892,129855.0
1893,132910.0
1894,178437.0
1895,239693.0
1896,280298.0
1897,127107.0
1898,135286.0
1899,202206.0
1900,193263.0
1901,274559.0
1902,325484.0
1903,131768.0
1904,93923.0
1905,223938.0
1906,69787.0
1907,245760.0
1908,167335.0
1909,174488.0
1910,126559.0
1911,147105.0
1912,53908.0
1913,195851.0
1914,114543.0
1915,280488.0
1916,125886.0
1917,184359.0
1918,211841.0
1919,222414.0
1920,241408.0
1921,88088.0
1922,167943.0
1923,134646.0
1924,223953.0
1925,222356.0
1926,114957.0
1927,187137.0
1928,206002.0
1929,270769.0
1930,133044.0
1931,162737.0
1932,213178.0
1933,242823.0
1934,190748.0
1935,135281.0
1936,211009.0
1937,104906.0
1938,129693.0
1939,210961.0
1940,130120.0
1941,278314.0
1942,173038.0
1943,177426.0
1944,134627.0
1945,148004.0
1946,168196.0
1947,120405.0
1948,118646.0
1949,133374.0
1950,173342.0
1951,113272.0
1952,171336.0
1953,169879.0
1954,212454.0
1955,174315.0
1956,175386.0
1957,128773.0
1958,168552.0
1959,155611.0
1960,191190.0
1961,250734.0
1962,221111.0
1963,192737.0
1964,205712.0
1965,225968.0
1966,125937.0
1967,142324.0
1968,140028.0
1969,135634.0
1970,212292.0
1971,170659.0
1972,130218.0
1973,216321.0
1974,147619.0
1975,147123.0
1976,146043.0
1977,159043.0
1978,74569.0
1979,213103.0
1980,119293.0
1981,121433.0
1982,257206.0
1983,155658.0
1984,206312.0
1985,223432.0
1986,181617.0
1987,182564.0
1988,140643.0
1989,126473.0
1990,225727.0
1991,236312.0
1992,122069.0
1993,124657.0
1994,163903.0
1995,69581.0
1996,151375.0
1997,120267.0
1998,145672.0
1999,51806.0
2000,76473.0
2001,194499.0
2002,156920.0
2003,197875.0
2004,151930.0
2005,259604.0
2006,304561.0
2007,289995.0
2008,140790.0
2009,79031.0
2010,309043.0
2011,178490.0
2012,123309.0
2013,179173.0
2014,160260.0
2015,142469.0
2016,196488.0
2017,202771.0
2018,164954.0
2019,127495.0
2020,245645.0
2021,160456.0
2022,67769.0
2023,113523.0
2024,274814.0
2025,244878.0
2026,90971.0
2027,172137.0
2028,180849.0
2029,162190.0
2030,203988.0
2031,178852.0
2032,134422.0
2033,150837.0
2034,249299.0
2035,101518.0
2036,276328.0
2037,183314.0
2038,123078.0
2039,113184.0
2040,178906.0
2041,163153.0
2042,232734.0
2043,272204.0
2044,134775.0
2045,192640.0
2046,121728.0
2047,202647.0
2048,146592.0
2049,180622.0
2050,262649.0
2051,144918.0
2052,280972.0
2053,155606.0
2054,172604.0
2055,228632.0
2056,240388.0
2057,84361.0
2058,118708.0
2059,163192.0
2060,291367.0
2061,146601.0
2062,117041.0
2063,149313.0
2064,197960.0
2065,161078.0
2066,246534.0
2067,161077.0
2068,241099.0
2069,121860.0
2070,196590.0
2071,162500.0
2072,138914.0
2073,161578.0
2074,115380.0
2075,208853.0
2076,147035.0
2077,171292.0
2078,182073.0
2079,193331.0
2080,229256.0
2081,173946.0
2082,106351.0
2083,135615.0
2084,139845.0
2085,195628.0
2086,176372.0
2087,151384.0
2088,162808.0
2089,117682.0
2090,132730.0
2091,174125.0
2092,110557.0
2093,154440.0
2094,138186.0
2095,231332.0
2096,186327.0
2097,255366.0
2098,154274.0
2099,168723.0
2100,288765.0
2101,166613.0
2102,127632.0
2103,122616.0
2104,107412.0
2105,94156.0
2106,151515.0
2107,163407.0
2108,229672.0
2109,237517.0
2110,64615.0
2111,235445.0
2112,118280.0
2113,149893.0
2114,199063.0
2115,48394.0
2116,262120.0
2117,179060.0
2118,97926.0
2119,221684.0
2120,134709.0
2121,150184.0
2122,149181.0
2123,190097.0
2124,238436.0
2125,152630.0
2126,148340.0
2127,222143.0
2128,204728.0
2129,139276.0
2130,118378.0
2131,89648.0
2132,248246.0
2133,318636.0
2134,190705.0
2135,171470.0
2136,171260.0
2137,196511.0
2138,164001.0
2139,174355.0
2140,158829.0
2141,201324.0
2142,216156.0
2143,157385.0
2144,211300.0
2145,195567.0
2146,149790.0
2147,134276.0
2148,250636.0
2149,135916.0
2150,113657.0
2151,215054.0
2152,90303.0
2153,231439.0
2154,196446.0
2155,119813.0
2156,164169.0
2157,194533.0
2158,114275.0
2159,350331.0
2160,328358.0
2161,146904.0
2162,268053.0
2163,193672.0
2164,203399.0
2165,273831.0
2166,266033.0
2167,141031.0
2168,114761.0
2169,193344.0
2170,223239.0
2171,104794.0
2172,187741.0
2173,144543.0
2174,141008.0
2175,92134.0
2176,206838.0
2177,131676.0
2178,153813.0
2179,244961.0
2180,221086.0
2181,215503.0
2182,183968.0
2183,121815.0
2184,225538.0
2185,165379.0
2186,284595.0
2187,208821.0
2188,194862.0
2189,247586.0
2190,264861.0
2191,189873.0
2192,314324.0
2193,220166.0
2194,219314.0
2195,102100.0
2196,149289.0
2197,153486.0
2198,163805.0
2199,179947.0
2200,123988.0
2201,254470.0
2202,334962.0
2203,181480.0
2204,157882.0
2205,182872.0
2206,128856.0
2207,230264.0
2208,226541.0
2209,136142.0
2210,159284.0
2211,172569.0
2212,232854.0
2213,224841.0
2214,164741.0
2215,168124.0
2216,350331.0
2217,110167.0
2218,174064.0
2219,114316.0
2220,148521.0
2221,120521.0
2222,109385.0
2223,137606.0
2224,97643.0
2225,180173.0
2226,117302.0
2227,225859.0
2228,171249.0
2229,127011.0
2230,169483.0
2231,190658.0
2232,190551.0
2233,170573.0
2234,151721.0
2235,143345.0
2236,175241.0
2237,272568.0
2238,174873.0
2239,220679.0
2240,118664.0
2241,206313.0
2242,168036.0
2243,182401.0
2244,151187.0
2245,268399.0
2246,196577.0
2247,131752.0
2248,131024.0
2249,255960.0
2250,211139.0
2251,233892.0
2252,165565.0
2253,193296.0
2254,112782.0
2255,139912.0
2256,184625.0
2257,145897.0
2258,158562.0
2259,281378.0
2260,242056.0
2261,211937.0
2262,125977.0
2263,199251.0
2264,210159.0
2265,163110.0
2266,159689.0
2267,176915.0
2268,106064.0
2269,159282.0
2270,196587.0
2271,245344.0
2272,217409.0
2273,211348.0
2274,156127.0
2275,307953.0
2276,247611.0
2277,102744.0
2278,142439.0
2279,102939.0
2280,151860.0
2281,174887.0
2282,293929.0
2283,187396.0
2284,187760.0
2285,253981.0
2286,204329.0
2287,197940.0
2288,215942.0
2289,183905.0
2290,202854.0
2291,151729.0
2292,251292.0
2293,116303.0
2294,174180.0
2295,112428.0
2296,250996.0
2297,156535.0
2298,216504.0
2299,116465.0
2300,189833.0
2301,228123.0
2302,123783.0
2303,111832.0
2304,213285.0
2305,166738.0
2306,110865.0
2307,141891.0
2308,121336.0
2309,180686.0
2310,223724.0
2311,177002.0
2312,205576.0
2313,209319.0
2314,176251.0
2315,92578.0
2316,75491.0
2317,184342.0
2318,171036.0
2319,183663.0
2320,232350.0
2321,167583.0
2322,278563.0
2323,196615.0
2324,134533.0
2325,205725.0
2326,126852.0
2327,135786.0
2328,139133.0
2329,217908.0
2330,167679.0
2331,179122.0
2332,235481.0
2333,181119.0
2334,103954.0
2335,137827.0
2336,208645.0
2337,163231.0
2338,238978.0
2339,127614.0
2340,140632.0
2341,101362.0
2342,139071.0
2343,182601.0
2344,249610.0
2345,166965.0
2346,208191.0
2347,137339.0
2348,167587.0
2349,59844.0
2350,324584.0
2351,147188.0
2352,212450.0
2353,194680.0
2354,207461.0
2355,121815.0
2356,202982.0
2357,232484.0
2358,223592.0
2359,216308.0
2360,101598.0
2361,200569.0
2362,118779.0
2363,160177.0
2364,153405.0
2365,219803.0
2366,193059.0
2367,110088.0
2368,128059.0
2369,202224.0
2370,56745.0
2371,100000.0
2372,159795.0
2373,179928.0
2374,184202.0
2375,174794.0
2376,190432.0
2377,117239.0
2378,107118.0
2379,120134.0
2380,123272.0
2381,86633.0
2382,260166.0
2383,244137.0
2384,192157.0
2385,158708.0
2386,195743.0
2387,256961.0
2388,123096.0
2389,183679.0
2390,147783.0
2391,201855.0
2392,222471.0
2393,246433.0
2394,204215.0
2395,73231.0
2396,161653.0
2397,104457.0
2398,222478.0
2399,149384.0
2400,164501.0
2401,126415.0
2402,159559.0
2403,218256.0
2404,246622.0
2405,250373.0
2406,149805.0
2407,164204.0
2408,129736.0
2409,177229.0
2410,135029.0
2411,217541.0
2412,224881.0
2413,234736.0
2414,113349.0
2415,139832.0
2416,150299.0
2417,250339.0
2418,148932.0
2419,114074.0
2420,210936.0
2421,123384.0
2422,185161.0
2423,99039.0
2424,150937.0
2425,150591.0
2426,165568.0
2427,178126.0
2428,196445.0
2429,248016.0
2430,272251.0
2431,233645.0
2432,190247.0
2433,223446.0
2434,229085.0
2435,303559.0
2436,153770.0
2437,165046.0
2438,328520.0
2439,191973.0
2440,149544.0
2441,152988.0
2442,184456.0
2443,338699.0
2444,227836.0
2445,147929.0
2446,194522.0
2447,250698.0
2448,276205.0
2449,169901.0
2450,221254.0
2451,162404.0
2452,185414.0
2453,247295.0
2454,275324.0
2455,181582.0
2456,107496.0
2457,181528.0
2458,128709.0
2459,84803.0
2460,119344.0
2461,189805.0
2462,188924.0
2463,156672.0
2464,166988.0
2465,220042.0
2466,237371.0
2467,281457.0
2468,172006.0
2469,155905.0
2470,198715.0
2471,235320.0
2472,263996.0
2473,214388.0
2474,115372.0
2475,217549.0
2476,208897.0
2477,112224.0
2478,152804.0
2479,148928.0
2480,271873.0
2481,145995.0
2482,242818.0
2483,162399.0
2484,219282.0
2485,318850.0
2486,111940.0
2487,179660.0
2488,45086.0
2489,86881.0
2490,218246.0
2491,142632.0
2492,321386.0
2493,114775.0
2494,124497.0
2495,126015.0
2496,153691.0
2497,173049.0
2498,153094.0
2499,201608.0
2500,88721.0
2501,241466.0
2502,150379.0
2503,130347.0
2504,104073.0
2505,160256.0
2506,231149.0
2507,129829.0
2508,234959.0
2509,286828.0
2510,284627.0
2511,174979.0
2512,124941.0
2513,205381.0
2514,143472.0
2515,155401.0
2516,180232.0
2517,122706.0
2518,96105.0
2519,161134.0
2520,155039.0
2521,154286.0
2522,159683.0
2523,145810.0
2524,161418.0
2525,156463.0
2526,192998.0
2527,124095.0
2528,174019.0
2529,138471.0
2530,95420.0
2531,124678.0
2532,220725.0
2533,232627.0
2534,207634.0
2535,190508.0
2536,196343.0
2537,205619.0
2538,157233.0
2539,154072.0
2540,172017.0
2541,249310.0
2542,200690.0
2543,276114.0
2544,122010.0
2545,229710.0
2546,106527.0
2547,226864.0
2548,160991.0
2549,218200.0
2550,254800.0
2551,305761.0
2552,282105.0
2553,260929.0
2554,93141.0
2555,202716.0
2556,152784.0
2557,130793.0
2558,135659.0
2559,131853.0
2560,162114.0
2561,121951.0
2562,214695.0
2563,103915.0
2564,284407.0
2565,135939.0
2566,242584.0
2567,175437.0
2568,206261.0
2569,202328.0
2570,101140.0
2571,160925.0
2572,119528.0
2573,97626.0
2574,130262.0
2575,173061.0
2576,108677.0
2577,161406.0
2578,122653.0
2579,178610.0
2580,230161.0
2581,87486.0
2582,239085.0
2583,291065.0
2584,223529.0
2585,120290.0
2586,175433.0
2587,194339.0
2588,173633.0
2589,228079.0
2590,259263.0
2591,164701.0
2592,210159.0
2593,181131.0
2594,214686.0
2595,119594.0
2596,309552.0
2597,188219.0
2598,230769.0
2599,313393.0
2600,151298.0
2601,201361.0
2602,230237.0
2603,223613.0
2604,148492.0
2605,198675.0
2606,140971.0
2607,175800.0
2608,154333.0
2609,202140.0
2610,85026.0
2611,162594.0
2612,134048.0
2613,145914.0
2614,100470.0
2615,273667.0
2616,153829.0
2617,190673.0
2618,154842.0
2619,144806.0
2620,198046.0
2621,273564.0
2622,181119.0
2623,199988.0
2624,234641.0
2625,249866.0
2626,216289.0
2627,126369.0
2628,138646.0
2629,206981.0
2630,327713.0
2631,115480.0
2632,92797.0
2633,183711.0
2634,141943.0
2635,92556.0
2636,238319.0
2637,187561.0
2638,141730.0
2639,164379.0
2640,216359.0
2641,143369.0
2642,169430.0
2643,228873.0
2644,117149.0
2645,121448.0
2646,181623.0
2647,135556.0
2648,190672.0
2649,222326.0
2650,147059.0
2651,62082.0
2652,164215.0
2653,335124.0
2654,105263.0
2655,168771.0
2656,67325.0
2657,239923.0
2658,197403.0
2659,237496.0
2660,326129.0
2661,47943.0
2662,236399.0
2663,201135.0
2664,116594.0
2665,175029.0
2666,247631.0
2667,233017.0
2668,344986.0
2669,251484.0
2670,220769.0
2671,95137.0
2672,154407.0
2673,223716.0
2674,166988.0
2675,108983.0
2676,153683.0
2677,201001.0
2678,240635.0
2679,249560.0
2680,216233.0
2681,89504.0
2682,148852.0
2683,117437.0
2684,186241.0
2685,254737.0
2686,147305.0
2687,201535.0
2688,161290.0
2689,236251.0
2690,144653.0
2691,166496.0
2692,214503.0
2693,172961.0
2694,280304.0
2695,134505.0
2696,130333.0
2697,208593.0
2698,197449.0
2699,124202.0
2700,177468.0
2701,187493.0
2702,204033.0
2703,111437.0
2704,170237.0
2705,227048.0
2706,108499.0
2707,134583.0
2708,154799.0
2709,139199.0
2710,164490.0
2711,155699.0
2712,130958.0
2713,108563.0
2714,141754.0
2715,264445.0
2716,259000.0
2717,219731.0
2718,274084.0
2719,114058.0
2720,149581.0
2721,215085.0
2722,201110.0
2723,217614.0
2724,167321.0
2725,314123.0
2726,272323.0
2727,162467.0
2728,154392.0
2729,261501.0
2730,215809.0
2731,153297.0
2732,235406.0
2733,101160.0
2734,207261.0
2735,175036.0
2736,229023.0
2737,137063.0
2738,119456.0
2739,146960.0
2740,179502.0
2741,220307.0
2742,217763.0
2743,142959.0
2744,186706.0
2745,120072.0
2746,160960.0
2747,172051.0
2748,233831.0
2749,168821.0
2750,154083.0
2751,92059.0
2752,122100.0
2753,178178.0
2754,158333.0
2755,230916.0
2756,224008.0
2757,198457.0
2758,129095.0
2759,125318.0
2760,106393.0
2761,108090.0
2762,245076.0
2763,218954.0
2764,202997.0
2765,214948.0
2766,109613.0
2767,95740.0
2768,215447.0
2769,148905.0
2770,139116.0
2771,203991.0
2772,157271.0
2773,141992.0
2774,294808.0
2775,165916.0
2776,165204.0
2777,222778.0
2778,179031.0
2779,117228.0
2780,233046.0
2781,164654.0
2782,328867.0
2783,192184.0
2784,261313.0
2785,217672.0
2786,120832.0
2787,308127.0
2788,154569.0
2789,257180.0
2790,212852.0
2791,118324.0
2792,196813.0
2793,150637.0
2794,177489.0
2795,123721.0
2796,171696.0
2797,160327.0
2798,231323.0
2799,239241.0
2800,226238.0
2801,97864.0
2802,285425.0
2803,157358.0
2804,262014.0
2805,104535.0
2806,128045.0
2807,178028.0
2808,216786.0
2809,237884.0
2810,257131.0
2811,182400.0
2812,219682.0
2813,170686.0
2814,70442.0
2815,143001.0
2816,141229.0
2817,109527.0
2818,208694.0
2819,123899.0
2820,168472.0
2821,139121.0
2822,181495.0
2823,269176.0
2824,177571.0
2825,232153.0
2826,212565.0
2827,238344.0
2828,244949.0
2829,158104.0
2830,347759.0
2831,117967.0
2832,142624.0
2833,212078.0
2834,193363.0
2835,114207.0
2836,211840.0
2837,299461.0
2838,142571.0
2839,94891.0
2840,95132.0
2841,160785.0
2842,127491.0
2843,301176.0
2844,145136.0
2845,234910.0
2846,164155.0
2847,184962.0
2848,204042.0
2849,150142.0
2850,98315.0
2851,204165.0
2852,172352.0
2853,246916.0
2854,350643.0
2855,155999.0
2856,199390.0
2857,244798.0
2858,226788.0
2859,184093.0
2860,337544.0
2861,158944.0
2862,254487.0
2863,258215.0
2864,125797.0
2865,162542.0
2866,227484.0
2867,124778.0
2868,125583.0
2869,232304.0
2870,132808.0
2871,204207.0
2872,264617.0
2873,172429.0
2874,152086.0
2875,81475.0
2876,80465.0
2877,178368.0
2878,254008.0
2879,200234.0
2880,114897.0
2881,216365.0
2882,97548.0
2883,210503.0
2884,184143.0
2885,116562.0
2886,148729.0
2887,179170.0
2888,186018.0
2889,229930.0
2890,98007.0
2891,253058.0
2892,204870.0
2893,106988.0
2894,68047.0
2895,144064.0
2896,150322.0
2897,209860.0
2898,136267.0
2899,122768.0
2900,305580.0
2901,251694.0
2902,192810.0
2903,277505.0
2904,103508.0
2905,183915.0
2906,175376.0
2907,211017.0
2908,169801.0
2909,148687.0
2910,142301.0
2911,253824.0
2912,177224.0
2913,144916.0
2914,102534.0
2915,118488.0
2916,88583.0
2917,244948.0
2918,146379.0
2919,146457.0
2920,192369.0
2921,194219.0
2922,149402.0
2923,167312.0
2924,81182.0
2925,170046.0
2926,185043.0
2927,69091.0
2928,222823.0
2929,220935.0
2930,183777.0
2931,236561.0
2932,216420.0
2933,46516.0
2934,167519.0
2935,235111.0
2936,54339.0
2937,157684.0
2938,197704.0
2939,253165.0
2940,135259.0
2941,242103.0
2942,110569.0
2943,43055.0
2944,326192.0
2945,110392.0
2946,212141.0
2947,78989.0
2948,106323.0
2949,221304.0
2950,181078.0
2951,106595.0
2952,138724.0
2953,144900.0
2954,183758.0
2955,208303.0
2956,186691.0
2957,69921.0
2958,160496.0
2959,165517.0
2960,291655.0
2961,163334.0
2962,267101.0
2963,136130.0
2964,159959.0
2965,154268.0
2966,253222.0
2967,233629.0
2968,140985.0
2969,100270.0
2970,136981.0
2971,222363.0
2972,210024.0
2973,54915.0
2974,144166.0
2975,172767.0
2976,172701.0
2977,310894.0
2978,194202.0
2979,178488.0
2980,151150.0
2981,186425.0
2982,212996.0
2983,172045.0
2984,63347.0
2985,121268.0
2986,185591.0
2987,185847.0
2988,164144.0
2989,221937.0
2990,319938.0
2991,160963.0
2992,206109.0
2993,347317.0
2994,80304.0
2995,101742.0
2996,135829.0
2997,344208.0
2998,280372.0
2999,171087.0
3000,134497.0
3001,190615.0
3002,163770.0
3003,113017.0
3004,142794.0
3005,123427.0
3006,151964.0
3007,201975.0
3008,165049.0
3009,129241.0
3010,196785.0
3011,199673.0
3012,322804.0
3013,149155.0
3014,208447.0
3015,28361.0
3016,157120.0
3017,174284.0
3018,189811.0
3019,201406.0
3020,153968.0
3021,184441.0
3022,80501.0
3023,126144.0
3024,154374.0
3025,256383.0
3026,203486.0
3027,187162.0
3028,324737.0
3029,273048.0
3030,239521.0
3031,193928.0
3032,216024.0
3033,165114.0
3034,207167.0
3035,147211.0
3036,262936.0
3037,203882.0
3038,170123.0
3039,131827.0
3040,302202.0
3041,186468.0
3042,213866.0
3043,171990.0
3044,176102.0
3045,148073.0
3046,52434.0
3047,257882.0
3048,149088.0
3049,194969.0
3050,58058.0
3051,131621.0
3052,127123.0
3053,172538.0
3054,135837.0
3055,185557.0
3056,103590.0
3057,284356.0
3058,136364.0
3059,120482.0
3060,178613.0
3061,118886.0
3062,335999.0
3063,160088.0
3064,98200.0
3065,105181.0
3066,149239.0
3067,168275.0
3068,176286.0
3069,238510.0
3070,193723.0
3071,148876.0
3072,147393.0
3073,221464.0
3074,247632.0
3075,217009.0
3076,136476.0
3077,127363.0
3078,129585.0
3079,199823.0
3080,116938.0
3081,214886.0
3082,276577.0
3083,245510.0
3084,248077.0
3085,317398.0
3086,278227.0
3087,226999.0
3088,135762.0
3089,87530.0
3090,118187.0
3091,203841.0
3092,218966.0
3093,281034.0
3094,216630.0
3095,213170.0
3096,119048.0
3097,194237.0
3098,124383.0
3099,204421.0
3100,198171.0
3101,160807.0
3102,129969.0
3103,146406.0
3104,241354.0
3105,231759.0
3106,197865.0
3107,310674.0
3108,219941.0
3109,159076.0
3110,199913.0
3111,163424.0
3112,186447.0
3113,156582.0
3114,300813.0
3115,266987.0
3116,203225.0
3117,124383.0
3118,187536.0
3119,148985.0
3120,186938.0
3121,164351.0
3122,115324.0
3123,320468.0
3124,173169.0
3125,193608.0
3126,150708.0
3127,214719.0
3128,113915.0
3129,180921.0
3130,178374.0
3131,130992.0
3132,183014.0
3133,344632.0
3134,166320.0
3135,131697.0
3136,236046.0
3137,149630.0
3138,235344.0
3139,91391.0
3140,204858.0
3141,243252.0
3142,128687.0
3143,170287.0
3144,124184.0
3145,168530.0
3146,113655.0
3147,179917.0
3148,227488.0
3149,195287.0
3150,321726.0
3151,91980.0
3152,220611.0
3153,254688.0
3154,232969.0
3155,219619.0
3156,170862.0
3157,110251.0
3158,115477.0
3159,158111.0
3160,176134.0
3161,169821.0
3162,200762.0
3163,218119.0
3164,305505.0
3165,200915.0
3166,57346.0
3167,208592.0
3168,187022.0
3169,160859.0
3170,312328.0
3171,252151.0
3172,182901.0
3173,229775.0
3174,325251.0
3175,212605.0
3176,161965.0
3177,190681.0
3178,154074.0
3179,260147.0
3180,106225.0
3181,162724.0
3182,133269.0
3183,202761.0
3184,183045.0
3185,254608.0
3186,31002.0
3187,211833.0
3188,227761.0
3189,104509.0
3190,224765.0
3191,228484.0
3192,184978.0
3193,151411.0
3194,232931.0
3195,148162.0
3196,192685.0
3197,132728.0
3198,145849.0
3199,214793.0
3200,324498.0
3201,226142.0
3202,219743.0
3203,173580.0
3204,253368.0
3205,123347.0
3206,223801.0
3207,144210.0
3208,143801.0
3209,81011.0
3210,305495.0
3211,245176.0
3212,161253.0
3213,161845.0
3214,137517.0
3215,104425.0
3216,149922.0
3217,124078.0
3218,206310.0
3219,211667.0
3220,194655.0
3221,219078.0
3222,254080.0
3223,166966.0
3224,192160.0
3225,150173.0
3226,159867.0
3227,129732.0
3228,156795.0
3229,194258.0
3230,168748.0
3231,140570.0
3232,224802.0
3233,205839.0
3234,224797.0
3235,186960.0
3236,79494.0
3237,134380.0
3238,151674.0
3239,131342.0
3240,258594.0
3241,106652.0
3242,157940.0
3243,142744.0
3244,177045.0
3245,140157.0
3246,136059.0
3247,123852.0
3248,225847.0
3249,206264.0
3250,195338.0
3251,141434.0
3252,124055.0
3253,179023.0
3254,247985.0
3255,270141.0
3256,170483.0
3257,289519.0
3258,280954.0
3259,115805.0
3260,197404.0
3261,131728.0
3262,105993.0
3263,222598.0
3264,230216.0
3265,147280.0
3266,165229.0
3267,124954.0
3268,104848.0
3269,83640.0
3270,161115.0
3271,245664.0
3272,104324.0
3273,227176.0
3274,234370.0
3275,288940.0
3276,145250.0
3277,180261.0
3278,261698.0
3279,144635.0
3280,222644.0
3281,152051.0
3282,230390.0
3283,137099.0
3284,228819.0
3285,171848.0
3286,185591.0
3287,136721.0
3288,212297.0
3289,115998.0
3290,158710.0
3291,150447.0
3292,208745.0
3293,147336.0
3294,196670.0
3295,75150.0
3296,153730.0
3297,84329.0
3298,293378.0
3299,92848.0
3300,315168.0
3301,84222.0
3302,228056.0
3303,137817.0
3304,141285.0
3305,172008.0
3306,113379.0
3307,91501.0
3308,196839.0
3309,209495.0
3310,189914.0
3311,235081.0
3312,208222.0
3313,171674.0
3314,209249.0
3315,139281.0
3316,173481.0
3317,140132.0
3318,241803.0
3319,297172.0
3320,175182.0
3321,123436.0
3322,268068.0
3323,192436.0
3324,201235.0
3325,333129.0
3326,147299.0
3327,242491.0
3328,103407.0
3329,120938.0
3330,235681.0
3331,41485.0
3332,127763.0
3333,215974.0
3334,178250.0
3335,165589.0
3336,314565.0
3337,120931.0
3338,164238.0
3339,182256.0
3340,188864.0
3341,226158.0
3342,138464.0
3343,235801.0
3344,283408.0
3345,137821.0
3346,102864.0
3347,136450.0
3348,139241.0
3349,156495.0
3350,204594.0
3351,146611.0
3352,91887.0
3353,109064.0
3354,235942.0
3355,137194.0
3356,252131.0
3357,187567.0
3358,139459.0
3359,198727.0
3360,256975.0
3361,123892.0
3362,217038.0
3363,174573.0
3364,227362.0
3365,141319.0
3366,68775.0
3367,348857.0
3368,250393.0
3369,135922.0
3370,192382.0
3371,160619.0
3372,245743.0
3373,241371.0
3374,251748.0
3375,220067.0
3376,177090.0
3377,128932.0
3378,170622.0
3379,76887.0
3380,142932.0
3381,106294.0
3382,280298.0
3383,236888.0
3384,116925.0
3385,197076.0
3386,270173.0
3387,222195.0
3388,129077.0
3389,177566.0
3390,238725.0
3391,140944.0
3392,133806.0
3393,119649.0
3394,187942.0
3395,192771.0
3396,208917.0
3397,129559.0
3398,260603.0
3399,159993.0
3400,152371.0
3401,197614.0
3402,119377.0
3403,194929.0
3404,97157.0
3405,113896.0
3406,173217.0
3407,97163.0
3408,186596.0
3409,109931.0
3410,167156.0
3411,175182.0
3412,199626.0
3413,215801.0
3414,203678.0
3415,133566.0
3416,201146.0
3417,176771.0
3418,140569.0
3419,142374.0
3420,176771.0
3421,247750.0
3422,170814.0
3423,230856.0
3424,235349.0
3425,170939.0
3426,190805.0
3427,133530.0
3428,226061.0
3429,108450.0
3430,145336.0
3431,65350.0
3432,239837.0
3433,201113.0
3434,209723.0
3435,190927.0
3436,134784.0
3437,160950.0
3438,91467.0
3439,114988.0
3440,223307.0
3441,151103.0
3442,204652.0
3443,154931.0
3444,152245.0
3445,154734.0
3446,270867.0
3447,295884.0
3448,112811.0
3449,227875.0
3450,264823.0
3451,224682.0
3452,216299.0
3453,135986.0
3454,221945.0
3455,102062.0
3456,205109.0
3457,103549.0
3458,217272.0
3459,178825.0
3460,257854.0
3461,207009.0
3462,182491.0
3463,213592.0
3464,128158.0
3465,92418.0
3466,176944.0
3467,155095.0
3468,237970.0
3469,151270.0
3470,99195.0
3471,189587.0
3472,186898.0
3473,208384.0
3474,112035.0
3475,132932.0
3476,122094.0
3477,151497.0
3478,241056.0
3479,160214.0
3480,167124.0
3481,154153.0
3482,153113.0
3483,166734.0
3484,156473.0
3485,242742.0
3486,231616.0
3487,151264.0
3488,155479.0
3489,265065.0
3490,257469.0
3491,108555.0
3492,115042.0
3493,345198.0
3494,150015.0
3495,173168.0
3496,168908.0
3497,133856.0
3498,147802.0
3499,151095.0
3500,244523.0
3501,249683.0
3502,170667.0
3503,96685.0
3504,166163.0
3505,153146.0
3506,193191.0
3507,175850.0
3508,106713.0
3509,257387.0
3510,111416.0
3511,212889.0
3512,290766.0
3513,170629.0
3514,177070.0
3515,226281.0
3516,185262.0
3517,58182.0
3518,284335.0
3519,106588.0
3520,209008.0
3521,203950.0
3522,235294.0
3523,123393.0
3524,128415.0
3525,143438.0
3526,272250.0
3527,226263.0
3528,53908.0
3529,176613.0
3530,155802.0
3531,99818.0
3532,118378.0
3533,87566.0
3534,266335.0
3535,149920.0
3536,207862.0
3537,220245.0
3538,132830.0
3539,194166.0
3540,152270.0
3541,132714.0
3542,148752.0
3543,135407.0
3544,117150.0
3545,127628.0
3546,172458.0
3547,156606.0
3548,85895.0
3549,149497.0
3550,147989.0
3551,176897.0
3552,313550.0
3553,212347.0
3554,174805.0
3555,283597.0
3556,187367.0
3557,245319.0
3558,142450.0
3559,213077.0
3560,144317.0
3561,300588.0
3562,166966.0
3563,213295.0
3564,122535.0
3565,115504.0
3566,69428.0
3567,112448.0
3568,79793.0
3569,260391.0
3570,177225.0
3571,205469.0
3572,285371.0
3573,157485.0
3574,161111.0
3575,117362.0
3576,216572.0
3577,186268.0
3578,147147.0
3579,135185.0
3580,166000.0
3581,147446.0
3582,104479.0
3583,123579.0
3584,332724.0
3585,130463.0
3586,180968.0
3587,214895.0
3588,276274.0
3589,205242.0
3590,140888.0
3591,155278.0
3592,228613.0
3593,163613.0
3594,230657.0
3595,171810.0
3596,107264.0
3597,242289.0
3598,109611.0
3599,127486.0
3600,77943.0
3601,246357.0
3602,63022.0
3603,223199.0
3604,163059.0
3605,144483.0
3606,124942.0
3607,168036.0
3608,166888.0
3609,232475.0
3610,118976.0
3611,192291.0
3612,137629.0
3613,185984.0
3614,145862.0
3615,147013.0
3616,33230.0
3617,134140.0
3618,123445.0
